,ratio,roi,value
716,8,IOG,0.08575203546753249
717,8,IOG,0.029274470717670233
718,8,IOG,0.08406573458641682
719,8,IOG,0.12118701937650489
720,8,IOG,0.09423216092468811
721,8,IOG,0.09271266299983405
722,8,IOG,0.0517278705248785
723,8,IOG,0.01648714529459048
724,8,IOG,0.10618057928159634
725,8,IOG,0.177632873915875
726,8,IOG,0.0410433716666774
727,8,IOG,0.2586166973429437
728,8,IOG,0.14128952487528454
729,8,IOG,0.013052773371946266
730,8,IOG,0.1640875991541284
731,8,IOG,0.7959851468808737
732,8,IOG,0.06206356502365222
733,8,IOG,0.03778985544328311
734,8,IOG,0.056456664414020016
735,8,IOG,0.04699307192553383
736,8,IOG,0.17018239450921216
737,8,IOG,0.07678497538245174
738,8,IOG,0.09165292089130417
739,8,IOG,0.08595638193336205
740,8,IOG,0.06432465028881115
741,8,IOG,0.035736147154055285
742,8,IOG,0.13207522430481367
743,8,IOG,0.04482156402706354
744,8,IOG,0.23853849536973662
745,8,IOG,0.038472739336288676
746,8,IOG,0.03766380451331176
747,8,IOG,0.02938345026028725
748,8,IOG,0.010112215682076037
749,8,IOG,0.08052456282926082
750,8,IOG,0.10415984746539922
751,8,IOG,0.21667132581806028
752,8,IOG,0.07605712136961348
753,8,IOG,0.13412421763204577
754,8,IOG,0.017139154235219643
755,8,IOG,0.018155388536716364
756,8,IOG,0.12636100805287379
757,8,IOG,0.02338115545189002
758,8,IOG,0.08049321510724199
759,8,IOG,0.1403850245451402
760,8,IOG,0.02979811879035386
761,8,IOG,0.23078305422975778
762,8,IOG,0.2192392548727228
763,8,IOG,0.08311234535589541
764,8,IOG,0.0837268259895363
765,8,IOG,0.005204870079154532
766,8,IOG,0.06116340514831301
767,8,IOG,0.08406743829281897
768,8,IOG,0.06627964756360931
769,8,IOG,0.19127641563867392
770,8,IOG,0.061527284027623204
771,8,IOG,0.015527728441080881
772,8,IOG,0.04906560504929679
773,8,IOG,0.04037949325199996
774,8,IOG,0.0779233796442729
775,8,IOG,0.1730040746697347
776,8,IOG,0.06309973963540072
777,8,IOG,0.1545784444704388
778,8,IOG,0.05777564450572425
779,8,IOG,0.09158315122519468
780,8,IOG,0.0371536179617044
781,8,IOG,0.022405567034856688
782,8,IOG,0.17196596936056005
783,8,IOG,0.019467306742795183
784,8,IOG,0.03838100977535402
785,8,IOG,0.12301971499180074
786,8,IOG,0.03216356935888783
787,8,IOG,0.06674238757487339
788,8,IOG,0.5387080609916041
789,8,IOG,0.007351190215826274
790,8,IOG,0.12156472108869718
791,8,IOG,0.12108618167237484
792,8,IOG,0.057279630378603466
793,8,IOG,0.0806268680536586
794,8,IOG,0.030398266150595606
795,8,IOG,0.06290902532110312
796,8,IOG,0.013469060892167376
797,8,IOG,0.03902806523857835
798,8,IOG,0.23966877481050514
799,8,IOG,0.04960596935626669
800,9,IOG,0.0229329308041319
801,9,IOG,0.04011626230478171
802,9,IOG,0.09618709697882462
803,9,IOG,0.03372775928314058
804,9,IOG,0.17728839379277767
805,9,IOG,0.044205789913565226
806,9,IOG,0.10015265890219036
807,9,IOG,0.09968791579519837
808,9,IOG,0.0757157817103648
809,9,IOG,0.06419251437153588
810,9,IOG,0.14840013863138252
811,9,IOG,0.07079240941708419
812,9,IOG,0.04400534337922759
813,9,IOG,0.04048917118021497
814,9,IOG,0.05188250528033773
815,9,IOG,0.030361287818319937
816,9,IOG,0.045210647371668924
817,9,IOG,0.04464453119430672
818,9,IOG,0.07163724094213698
819,9,IOG,0.2662072883607371
820,9,IOG,0.028694381634008347
821,9,IOG,0.015348797828941569
822,9,IOG,0.03849889964633426
823,9,IOG,0.021094335967614296
824,9,IOG,0.028658569067207124
825,9,IOG,0.05495539307677993
826,9,IOG,0.05542759422289995
827,9,IOG,0.06825727248043288
828,9,IOG,0.04046726420686274
829,9,IOG,0.03522040507947288
830,9,IOG,0.18974508082458108
831,9,IOG,0.12879809578840734
832,9,IOG,0.09563051609267399
833,9,IOG,0.04554961019402347
834,9,IOG,0.0625099289069456
835,9,IOG,0.08594075505783834
836,9,IOG,0.10266054694354296
837,9,IOG,0.04180315745755668
838,9,IOG,0.020023415257895125
839,9,IOG,0.03588509083652115
840,9,IOG,0.05524051157609196
841,9,IOG,0.10463780140444941
842,9,IOG,0.07454910991662833
843,9,IOG,0.02095029298013969
844,9,IOG,0.12835223551323224
845,9,IOG,0.08499527514313064
846,9,IOG,0.01950665235055763
847,9,IOG,0.00951872347707797
848,9,IOG,0.08099895939936017
849,9,IOG,0.029602733920221842
850,9,IOG,0.03764503022001524
851,9,IOG,0.048674806023625665
852,9,IOG,0.03866601003881298
853,9,IOG,0.04508816467937461
854,9,IOG,0.2940011938078775
855,9,IOG,0.04890594529467844
856,9,IOG,0.0547076700642248
857,9,IOG,0.11390790157323269
858,9,IOG,0.010731348716165332
859,9,IOG,0.018494143629476604
860,9,IOG,0.022907803582105684
861,9,IOG,0.11225331358518652
862,9,IOG,0.052062133910000405
863,9,IOG,0.017671914945545868
864,9,IOG,0.011466894873926575
865,9,IOG,0.054716335558169446
866,9,IOG,0.0334723686566736
867,9,IOG,0.08959360272386933
868,9,IOG,0.21210370918438295
869,9,IOG,0.08897751910206553
870,9,IOG,0.050543734507666103
871,9,IOG,0.09667981568781758
872,9,IOG,0.021550195859699084
873,9,IOG,0.023596167675375708
874,9,IOG,0.05497030643130652
875,9,IOG,0.032485848570724625
876,9,IOG,0.10006803872582365
877,9,IOG,0.014784253617362525
878,9,IOG,0.08252300740544839
879,9,IOG,0.23081269767283213
880,9,IOG,0.10597585027817441
881,9,IOG,0.1202089325636905
882,9,IOG,0.10706068260414958
883,9,IOG,0.027878597020508808
884,9,IOG,0.08417087202923872
885,9,IOG,0.013322014970515569
886,9,IOG,0.08950386685405681
887,9,IOG,0.03989851690415235
888,9,IOG,0.04644655216197205
889,9,IOG,0.036294042445103473
890,9,IOG,0.04886042242991685
891,9,IOG,0.06648035462173617
892,9,IOG,0.1453337834329011
893,9,IOG,0.2900726206597336
894,9,IOG,0.0861107274273361
895,9,IOG,0.053279236446494294
896,9,IOG,0.02892874958476284
897,9,IOG,0.08910360069429742
898,9,IOG,0.16015693329780498
899,9,IOG,0.09469852110914678
900,1,mFus,0.1523846010071993
901,1,mFus,0.35214485746117524
902,1,mFus,0.2622652987365877
903,1,mFus,0.2888232419638528
904,1,mFus,0.47228327231476
905,1,mFus,0.131071841958442
906,1,mFus,0.3051171012597514
907,1,mFus,0.14795697786652745
908,1,mFus,0.020445867559068347
909,1,mFus,0.17582056716248357
910,1,mFus,0.24228528778495922
911,1,mFus,0.09811319090594645
912,1,mFus,0.34782816246108267
913,1,mFus,0.588112946547795
914,1,mFus,0.15948712927887343
915,1,mFus,0.029163147203877898
916,1,mFus,0.29133370744970283
917,1,mFus,0.5908843535543935
918,1,mFus,0.25285804981455795
919,1,mFus,0.19013761241239371
920,1,mFus,0.11470273428479436
921,1,mFus,0.08744259182542918
922,1,mFus,0.30781466602947205
923,1,mFus,0.10610098322437962
924,1,mFus,0.07942545436419317
925,1,mFus,0.3444542438423285
926,1,mFus,0.22562924187752492
927,1,mFus,0.40969070854475276
928,1,mFus,0.02215788270167645
929,1,mFus,0.34486803117223774
930,1,mFus,0.5285319910435475
931,1,mFus,0.3577329801744115
932,1,mFus,0.05566513831240202
933,1,mFus,0.366381158002269
934,1,mFus,0.23944696893115464
935,1,mFus,0.09891198881665436
936,1,mFus,0.4758158446753731
937,1,mFus,0.2129940453565821
938,1,mFus,0.05207326639023513
939,1,mFus,0.33779713358248115
940,1,mFus,0.2286009629602798
941,1,mFus,0.41722750923869395
942,1,mFus,0.26016551360086454
943,1,mFus,0.03354580546562699
944,1,mFus,0.1416032504813231
945,1,mFus,0.3461607966205146
946,1,mFus,0.1972883123607157
947,1,mFus,0.024373126237788655
948,1,mFus,0.01928687610083341
949,1,mFus,0.28253655588171084
950,1,mFus,0.476176635079142
951,1,mFus,0.20536632967945195
952,1,mFus,0.3477619431269457
953,1,mFus,0.22758385290013794
954,1,mFus,0.3396497135815471
955,1,mFus,0.2697343649101752
956,1,mFus,0.11043771708494193
957,1,mFus,0.11305652900136583
958,1,mFus,0.03397179572986653
959,1,mFus,0.31253011043222234
960,1,mFus,0.33633132485206546
961,1,mFus,0.4729546098699917
962,1,mFus,0.35256718066084414
963,1,mFus,0.2188232117856717
964,1,mFus,0.1149549677687726
965,1,mFus,0.29469858171431323
966,1,mFus,0.485566630497959
967,1,mFus,0.4558514430802967
968,1,mFus,0.4889229789884956
969,1,mFus,0.14990612872221518
970,1,mFus,0.3166261391966478
971,1,mFus,0.31297636686315927
972,1,mFus,0.3718400392555373
973,1,mFus,0.0779932642677641
974,1,mFus,0.19279569664699547
975,1,mFus,0.06289664225668501
976,1,mFus,0.4076360957621486
977,1,mFus,0.3185313692360531
978,1,mFus,0.1952055248820165
979,1,mFus,0.16642532521413425
980,1,mFus,0.35316357505715856
981,1,mFus,0.3101029777462849
982,1,mFus,0.014574859828696779
983,1,mFus,0.29092434697113745
984,1,mFus,0.14947533908895677
985,1,mFus,0.2574661611025585
986,1,mFus,0.04778372096156644
987,1,mFus,0.31251042705250753
988,1,mFus,0.024835100006650204
989,1,mFus,0.2354785833218431
990,1,mFus,0.3043495576138592
991,1,mFus,0.047593354356827794
992,1,mFus,0.004392347098283595
993,1,mFus,0.2372250783473221
994,1,mFus,0.19416250358629175
995,1,mFus,0.27863955409418983
996,1,mFus,0.05282493047629845
997,1,mFus,0.3208094246641221
998,1,mFus,0.16966379775700777
999,1,mFus,0.2389310159584405
1000,2,mFus,0.2527118717380237
1001,2,mFus,0.16166695497431416
1002,2,mFus,0.0721328439128646
1003,2,mFus,0.3222676334847452
1004,2,mFus,0.1132742627572593
1005,2,mFus,0.16312938085943382
1006,2,mFus,0.1940706857678216
1007,2,mFus,0.18851328900897124
1008,2,mFus,0.31613588049847685
1009,2,mFus,0.30653071148590416
1010,2,mFus,0.03511138675725754
1011,2,mFus,0.27188903188279895
1012,2,mFus,0.043058642574601395
1013,2,mFus,0.3195797319495436
1014,2,mFus,0.014356759882093773
1015,2,mFus,0.1274954769224556
1016,2,mFus,0.2717464606479716
1017,2,mFus,0.3341620663461252
1018,2,mFus,0.12300184685820313
1019,2,mFus,0.07245093707260553
1020,2,mFus,0.23019663254285613
1021,2,mFus,0.04358265080435292
1022,2,mFus,0.1466062251347462
1023,2,mFus,0.1982615480900113
1024,2,mFus,0.07953526957847648
1025,2,mFus,0.03817882896724613
1026,2,mFus,0.5597604758783215
1027,2,mFus,0.31487135088959983
1028,2,mFus,0.1616254819348591
1029,2,mFus,0.07288201258252851
1030,2,mFus,0.34316895316817214
1031,2,mFus,0.029500402740130043
1032,2,mFus,0.027559528809877904
1033,2,mFus,0.10422475858070182
1034,2,mFus,0.2609658027037365
1035,2,mFus,0.1144236041743484
1036,2,mFus,0.023899202052102955
1037,2,mFus,0.09357916086566907
1038,2,mFus,0.17142829385359531
1039,2,mFus,0.40734152348525154
1040,2,mFus,0.18322885970965788
1041,2,mFus,0.21322374272289374
1042,2,mFus,0.6201573565757226
1043,2,mFus,0.3644026760822011
1044,2,mFus,0.013500654222003097
1045,2,mFus,0.0068544594881792265
1046,2,mFus,0.02208787360560759
1047,2,mFus,0.033656842870033815
1048,2,mFus,0.12422295831904662
1049,2,mFus,0.11824196274087634
1050,2,mFus,0.1701202466913258
1051,2,mFus,0.056910050108628346
1052,2,mFus,0.13603663434249152
1053,2,mFus,0.2421458291324779
1054,2,mFus,0.5332119484225238
1055,2,mFus,0.04272843222098743
1056,2,mFus,0.29890616669633147
1057,2,mFus,0.1970777997101223
1058,2,mFus,0.11070272603045508
1059,2,mFus,0.04384693092180799
1060,2,mFus,0.3836982894365928
1061,2,mFus,0.11215254104379459
1062,2,mFus,0.22609148455150113
1063,2,mFus,0.3199453910476271
1064,2,mFus,0.11340984792164642
1065,2,mFus,0.39404618141546316
1066,2,mFus,0.18195525588214478
1067,2,mFus,0.28525162953380323
1068,2,mFus,0.09698393647026206
1069,2,mFus,0.10135762210366914
1070,2,mFus,0.12479379715461228
1071,2,mFus,0.34738874858390595
1072,2,mFus,0.36689554796551865
1073,2,mFus,0.10270053157192535
1074,2,mFus,0.14875927612043807
1075,2,mFus,0.3051077748530968
1076,2,mFus,0.2818154663412296
1077,2,mFus,0.042204367256703026
1078,2,mFus,0.2673924983587596
1079,2,mFus,0.21594685258999244
1080,2,mFus,0.18556951521462675
1081,2,mFus,0.25935180592821555
1082,2,mFus,0.015822213481602142
1083,2,mFus,0.0842073990269544
1084,2,mFus,0.030938040962506054
1085,2,mFus,0.1703136052882704
1086,2,mFus,0.25857695513572254
1087,2,mFus,0.07277211440823222
1088,2,mFus,0.06348552586079095
1089,2,mFus,0.2095777535562744
1090,2,mFus,0.0766002026963622
1091,2,mFus,0.11381356231327566
1092,2,mFus,0.1681184387435393
1093,2,mFus,0.12453461942682902
1094,2,mFus,0.2566258846457605
1095,2,mFus,0.13106831526939244
1096,2,mFus,0.20610036873124254
1097,2,mFus,0.4579430311336317
1098,2,mFus,0.0525954912996012
1099,2,mFus,0.21290873173202104
1100,3,mFus,0.07370849477497438
1101,3,mFus,0.05968201586032536
1102,3,mFus,0.045653363215981915
1103,3,mFus,0.20599089708722967
1104,3,mFus,0.04766744546542746
1105,3,mFus,0.11225096759494448
1106,3,mFus,0.09436590575882967
1107,3,mFus,0.25350765708482664
1108,3,mFus,0.19971253893149205
1109,3,mFus,0.19467931714343098
1110,3,mFus,0.12038848263700486
1111,3,mFus,0.024164686607591912
1112,3,mFus,0.06522709303284546
1113,3,mFus,0.13398777529212755
1114,3,mFus,0.1451992932637573
1115,3,mFus,0.2655936096411219
1116,3,mFus,0.015740519756893744
1117,3,mFus,0.2712768796452874
1118,3,mFus,0.022667106798003645
1119,3,mFus,0.18514432738858097
1120,3,mFus,0.06879749462452797
1121,3,mFus,0.17224176765812954
1122,3,mFus,0.03576370358721474
1123,3,mFus,0.06875265889195911
1124,3,mFus,0.03915896542820848
1125,3,mFus,0.1726159636249252
1126,3,mFus,0.013353006304401715
1127,3,mFus,0.05780469651275258
1128,3,mFus,0.11006194982315862
1129,3,mFus,0.15486426480141385
1130,3,mFus,0.061942212466956026
1131,3,mFus,0.24677965417341907
1132,3,mFus,0.1703505072810762
1133,3,mFus,0.13233418964070937
1134,3,mFus,0.028852715999388413
1135,3,mFus,0.2132719412904536
1136,3,mFus,0.03940157313262355
1137,3,mFus,0.2469270088183987
1138,3,mFus,0.06524552760253749
1139,3,mFus,0.017385267704373854
1140,3,mFus,0.06187371918586247
1141,3,mFus,0.02026676852667686
1142,3,mFus,0.24290860320408952
1143,3,mFus,0.45226870417778403
1144,3,mFus,0.038732874169850495
1145,3,mFus,0.1881108817056709
1146,3,mFus,0.32420437437855487
1147,3,mFus,0.2376494842251678
1148,3,mFus,0.027938534329353566
1149,3,mFus,0.010425530656084762
1150,3,mFus,0.1786358910363105
1151,3,mFus,0.208041012563069
1152,3,mFus,0.06986210600306474
1153,3,mFus,0.12941036673820802
1154,3,mFus,0.07747387779182359
1155,3,mFus,0.2318105436648596
1156,3,mFus,0.027113228511628052
1157,3,mFus,0.0873460316286778
1158,3,mFus,0.10847684933258846
1159,3,mFus,0.16569632905369086
1160,3,mFus,0.29178935666782185
1161,3,mFus,0.32739682027783995
1162,3,mFus,0.02839878283697777
1163,3,mFus,0.027038823932228895
1164,3,mFus,0.09247224246243271
1165,3,mFus,0.05341529796130406
1166,3,mFus,0.030931160851400328
1167,3,mFus,0.09538836560366319
1168,3,mFus,0.032747346730639226
1169,3,mFus,0.03584579451080678
1170,3,mFus,0.05821315993285542
1171,3,mFus,0.2185428222473353
1172,3,mFus,0.08659094889099525
1173,3,mFus,0.023068700970418042
1174,3,mFus,0.06314736634880011
1175,3,mFus,0.03473029079468936
1176,3,mFus,0.05637295384677121
1177,3,mFus,0.08314648881939388
1178,3,mFus,0.03375866304258965
1179,3,mFus,0.040628392069337764
1180,3,mFus,0.16771294350950586
1181,3,mFus,0.22804342084389384
1182,3,mFus,0.06557811979155832
1183,3,mFus,0.02544876814925181
1184,3,mFus,0.016555886462316417
1185,3,mFus,0.029060128431533157
1186,3,mFus,0.1837798851109558
1187,3,mFus,0.24190790470303353
1188,3,mFus,0.24180801268562624
1189,3,mFus,0.04648802541972323
1190,3,mFus,0.09802217152156201
1191,3,mFus,0.31487532272467894
1192,3,mFus,0.11717895938655473
1193,3,mFus,0.04295395164912763
1194,3,mFus,0.06755655916846338
1195,3,mFus,0.031041942914558453
1196,3,mFus,0.133719782330085
1197,3,mFus,0.06997773742577452
1198,3,mFus,0.031130170915440673
1199,3,mFus,0.5266382912217059
1200,4,mFus,0.19662333019371098
1201,4,mFus,0.024588254986529934
1202,4,mFus,0.004935142975409718
1203,4,mFus,0.02069003701032345
1204,4,mFus,0.24051607930687718
1205,4,mFus,0.05534151768041588
1206,4,mFus,0.1684962572271837
1207,4,mFus,0.055280908032485615
1208,4,mFus,0.11555999647951204
1209,4,mFus,0.07989705952421051
1210,4,mFus,0.19687886549767228
1211,4,mFus,0.046715996879595
1212,4,mFus,0.07520397302484297
1213,4,mFus,0.16346084467310834
1214,4,mFus,0.20316668309526117
1215,4,mFus,0.09083910464573969
1216,4,mFus,0.035453123563613326
1217,4,mFus,0.03091354037124288
1218,4,mFus,0.36603127599035407
1219,4,mFus,0.16649109096579062
1220,4,mFus,0.07979248259019307
1221,4,mFus,0.010903916534431814
1222,4,mFus,0.06668574884648017
1223,4,mFus,0.024469389717331903
1224,4,mFus,0.3070206608142948
1225,4,mFus,0.05608934131216116
1226,4,mFus,0.02482583315565831
1227,4,mFus,0.060174083057433506
1228,4,mFus,0.07341026444601928
1229,4,mFus,0.03873789811507919
1230,4,mFus,0.003782601733773281
1231,4,mFus,0.023195696807984764
1232,4,mFus,0.12010076454680357
1233,4,mFus,0.042359378268097846
1234,4,mFus,0.025936693006341792
1235,4,mFus,0.0664621128589633
1236,4,mFus,0.13505855590958196
1237,4,mFus,0.07736549009078401
1238,4,mFus,0.037757297870419065
1239,4,mFus,0.011303692201812843
1240,4,mFus,0.04006193419353375
1241,4,mFus,0.09830868755240396
1242,4,mFus,0.00943118225389737
1243,4,mFus,0.17688673320119433
1244,4,mFus,0.042924964245409994
1245,4,mFus,0.25263816133972383
1246,4,mFus,0.10867629735941821
1247,4,mFus,0.06763263331355046
1248,4,mFus,0.059978910879162045
1249,4,mFus,0.09597619453470643
1250,4,mFus,0.07632318993083459
1251,4,mFus,0.019033322881570516
1252,4,mFus,0.11065886430476743
1253,4,mFus,0.06723786021507429
1254,4,mFus,0.038373616441464135
1255,4,mFus,0.04695411486386166
1256,4,mFus,0.0823976702550937
1257,4,mFus,0.14399504376666913
1258,4,mFus,0.028512208219541837
1259,4,mFus,0.016792892294504237
1260,4,mFus,0.03537244247142185
1261,4,mFus,0.06979935512848981
1262,4,mFus,0.033740576347970126
1263,4,mFus,0.012194648673133617
1264,4,mFus,0.019289705584910485
1265,4,mFus,0.06089558424279848
1266,4,mFus,0.0583025122809744
1267,4,mFus,0.06736141967693138
1268,4,mFus,0.08915304971358634
1269,4,mFus,0.13957887112214168
1270,4,mFus,0.02474502169207763
1271,4,mFus,0.028400991914284
1272,4,mFus,0.015330388913658937
1273,4,mFus,0.07267395405633625
1274,4,mFus,0.03768275292783396
1275,4,mFus,0.14278552608934433
1276,4,mFus,0.03266218008443708
1277,4,mFus,0.0065983495152059915
1278,4,mFus,0.09992546105373742
1279,4,mFus,0.08579087237991218
1280,4,mFus,0.05205589398279609
1281,4,mFus,0.0808418538740028
1282,4,mFus,0.01998866073183296
1283,4,mFus,0.023200806406405657
1284,4,mFus,0.014009608473691334
1285,4,mFus,0.022955393725894946
1286,4,mFus,0.274006391238319
1287,4,mFus,0.025222372423557272
1288,4,mFus,0.06657350706550388
1289,4,mFus,0.1013103774014581
1290,4,mFus,0.007479887289573632
1291,4,mFus,0.0511497395351574
1292,4,mFus,0.028056238155110692
1293,4,mFus,0.07539918782970627
1294,4,mFus,0.04210559305267353
1295,4,mFus,0.32039049256479213
1296,4,mFus,0.047829858777184056
1297,4,mFus,0.012420851115996983
1298,4,mFus,0.12269943156371914
1299,4,mFus,0.11179661544232225
1300,5,mFus,0.07692613604597956
1301,5,mFus,0.05757275778735502
1302,5,mFus,0.02740044427684034
1303,5,mFus,0.05431142564568345
1304,5,mFus,0.04627613076430653
1305,5,mFus,0.07566843777622526
1306,5,mFus,0.07218920266525658
1307,5,mFus,0.06468340027915571
1308,5,mFus,0.010071765913193692
1309,5,mFus,0.07500689469545233
1310,5,mFus,0.023702166494292038
1311,5,mFus,0.07833306248549032
1312,5,mFus,0.01608626130646703
1313,5,mFus,0.09622019234442677
1314,5,mFus,0.07263626598572424
1315,5,mFus,0.11981053761254334
1316,5,mFus,0.06936998034970206
1317,5,mFus,0.03246409556261214
1318,5,mFus,0.06561977253630881
1319,5,mFus,0.03209969667383575
1320,5,mFus,0.06543040572038107
1321,5,mFus,0.05105393477120808
1322,5,mFus,0.06064010021760695
1323,5,mFus,0.03352330524155556
1324,5,mFus,0.1385706416150084
1325,5,mFus,0.08076280382580014
1326,5,mFus,0.16004748705982044
1327,5,mFus,0.018568975780784987
1328,5,mFus,0.05177649875455054
1329,5,mFus,0.0833862080907856
1330,5,mFus,0.02814150663231677
1331,5,mFus,0.0878284106581874
1332,5,mFus,0.04981476844344054
1333,5,mFus,0.07237897933377448
1334,5,mFus,0.0339269423391313
1335,5,mFus,0.0660843863803934
1336,5,mFus,0.019587201316724964
1337,5,mFus,0.03192126256329217
1338,5,mFus,0.24626862257487592
1339,5,mFus,0.27959426108894714
1340,5,mFus,0.12272297769036143
1341,5,mFus,0.05550763525962868
1342,5,mFus,0.0300870727567243
1343,5,mFus,0.09912483738664576
1344,5,mFus,0.19657703724706208
1345,5,mFus,0.0854128301575627
1346,5,mFus,0.0350460775102035
1347,5,mFus,0.04639807403223012
1348,5,mFus,0.02785053575694489
1349,5,mFus,0.043996108092610293
1350,5,mFus,0.1104368946132829
1351,5,mFus,0.07380018146192009
1352,5,mFus,0.00836733746688882
1353,5,mFus,0.002585904611404891
1354,5,mFus,0.10846283113981492
1355,5,mFus,0.07139776473701351
1356,5,mFus,0.08741447228262031
1357,5,mFus,0.08654008863627759
1358,5,mFus,0.02729559351325371
1359,5,mFus,0.09685385747757488
1360,5,mFus,0.017333357182804637
1361,5,mFus,0.06486587940629057
1362,5,mFus,0.07191293223943486
1363,5,mFus,0.028871774714509947
1364,5,mFus,0.03424254504752019
1365,5,mFus,0.013004898423833516
1366,5,mFus,0.035363737088857386
1367,5,mFus,0.03165810419683972
1368,5,mFus,0.05044927831301352
1369,5,mFus,0.02002163877096483
1370,5,mFus,0.007098053655153048
1371,5,mFus,0.022413552462283288
1372,5,mFus,0.032802702953185964
1373,5,mFus,0.1046057335004619
1374,5,mFus,0.17368567090145598
1375,5,mFus,0.11996919646335623
1376,5,mFus,0.03277385232912729
1377,5,mFus,0.09511446785965788
1378,5,mFus,0.11821098999273574
1379,5,mFus,0.002580342728298402
1380,5,mFus,0.06353724369468791
1381,5,mFus,0.03338345099454221
1382,5,mFus,0.08462568034269455
1383,5,mFus,0.03717631008950599
1384,5,mFus,0.1678684548211247
1385,5,mFus,0.163582724857576
1386,5,mFus,0.08710346751492763
1387,5,mFus,0.001991779927369793
1388,5,mFus,0.037410971384944994
1389,5,mFus,0.05446641224350582
